Model,TBS2104
-1.062e-01,0.0249414
-1.061e-01,0.0295801
-1.059e-01,0.0337988
-1.058e-01,0.0267773
-1.056e-01,0.0247363
-1.054e-01,0.0229102
-1.053e-01,0.0291016
-1.051e-01,0.0208203
-1.050e-01,0.0321094
-1.048e-01,0.0236035
-1.046e-01,0.0246777
-1.045e-01,0.0264746
-1.043e-01,0.0236621
-1.042e-01,0.0247949
-1.040e-01,0.0231543
-1.038e-01,0.0294922
-1.037e-01,0.0294141
-1.035e-01,0.0265234
-1.034e-01,0.0201074
-1.032e-01,0.026416
-1.030e-01,0.0264258
-1.029e-01,0.0287207
-1.027e-01,0.0287988
-1.026e-01,0.0250586
-1.024e-01,0.0277441
-1.022e-01,0.026084
-1.021e-01,0.0236621
-1.019e-01,0.0271387
-1.018e-01,0.0282129
-1.016e-01,0.0274414
-1.014e-01,0.0198633
-1.013e-01,0.0215137
-1.011e-01,0.0221094
-1.010e-01,0.0268848
-1.008e-01,0.0262793
-1.006e-01,0.028457
-1.005e-01,0.0194531
-1.003e-01,0.0188184
-1.002e-01,0.02625
-1.000e-01,0.031709
-9.984e-02,0.0334766
-9.968e-02,0.0180371
-9.952e-02,0.0247949
-9.936e-02,0.0240332
-9.920e-02,0.0215918
-9.904e-02,0.0229004
-9.888e-02,0.0249512
-9.872e-02,0.0225684
-9.856e-02,0.0208398
-9.840e-02,0.0254883
-9.824e-02,0.0218945
-9.808e-02,0.0187207
-9.792e-02,0.0235352
-9.776e-02,0.0278711
-9.760e-02,0.0228906
-9.744e-02,0.0158008
-9.728e-02,0.0206641
-9.712e-02,0.0191016
-9.696e-02,0.0173926
-9.680e-02,0.0234375
-9.664e-02,0.0220801
-9.648e-02,0.0234961
-9.632e-02,0.0275488
-9.616e-02,0.0291602
-9.600e-02,0.0268555
-9.584e-02,0.0236035
-9.568e-02,0.0231641
-9.552e-02,0.0204102
-9.536e-02,0.020957
-9.520e-02,0.0216895
-9.504e-02,0.025459
-9.488e-02,0.0208398
-9.472e-02,0.0236426
-9.456e-02,0.021123
-9.440e-02,0.0196191
-9.424e-02,0.021748
-9.408e-02,0.021582
-9.392e-02,0.0221777
-9.376e-02,0.022793
-9.360e-02,0.0174316
-9.344e-02,0.0199609
-9.328e-02,0.0168164
-9.312e-02,0.0211719
-9.296e-02,0.0188965
-9.280e-02,0.0171094
-9.264e-02,0.0205371
-9.248e-02,0.0220215
-9.232e-02,0.0260449
-9.216e-02,0.0115527
-9.200e-02,0.0183105
-9.184e-02,0.0196582
-9.168e-02,0.0231934
-9.152e-02,0.0175879
-9.136e-02,0.0154688
-9.120e-02,0.0169531
-9.104e-02,0.017832
-9.088e-02,0.0177344
-9.072e-02,0.0258301
-9.056e-02,0.0265332
-9.040e-02,0.0180566
-9.024e-02,0.0264551
-9.008e-02,0.0150195
-8.992e-02,0.0241211
-8.976e-02,0.0184277
-8.960e-02,0.0188477
-8.944e-02,0.0181348
-8.928e-02,0.0214648
-8.912e-02,0.011377
-8.896e-02,0.0220703
-8.880e-02,0.0175
-8.864e-02,0.0189941
-8.848e-02,0.0200488
-8.832e-02,0.0145703
-8.816e-02,0.0221191
-8.800e-02,0.0147949
-8.784e-02,0.0162109
-8.768e-02,0.0151465
-8.752e-02,0.0187012
-8.736e-02,0.0236035
-8.720e-02,0.0228027
-8.704e-02,0.0261816
-8.688e-02,0.0192383
-8.672e-02,0.0181055
-8.656e-02,0.0160352
-8.640e-02,0.0188379
-8.624e-02,0.019541
-8.608e-02,0.0202539
-8.592e-02,0.0155566
-8.576e-02,0.0172559
-8.560e-02,0.0142383
-8.544e-02,0.0158887
-8.528e-02,0.0149707
-8.512e-02,0.0133301
-8.496e-02,0.0136426
-8.480e-02,0.014668
-8.464e-02,0.0177637
-8.448e-02,0.0166699
-8.432e-02,0.0159863
-8.416e-02,0.010791
-8.400e-02,0.0112402
-8.384e-02,0.0167871
-8.368e-02,0.0168066
-8.352e-02,0.010918
-8.336e-02,0.0152637
-8.320e-02,0.0133594
-8.304e-02,0.015459
-8.288e-02,0.00703125
-8.272e-02,0.00910156
-8.256e-02,0.0102148
-8.240e-02,0.00851563
-8.224e-02,-0.00486328
-8.208e-02,-0.00166016
-8.192e-02,-0.00470703
-8.176e-02,-0.00290039
-8.160e-02,-0.0040918
-8.144e-02,-0.0790332
-8.128e-02,-0.0814648
-8.112e-02,-0.081875
-8.096e-02,-0.0911621
-8.080e-02,-0.0800293
-8.064e-02,-0.0941699
-8.048e-02,-0.0813867
-8.032e-02,-0.0890918
-8.016e-02,-0.0832227
-8.000e-02,-0.0811133
-7.984e-02,-0.0724609
-7.968e-02,-0.0766113
-7.952e-02,-0.0657324
-7.936e-02,-0.0737012
-7.920e-02,-0.0684668
-7.904e-02,-0.0662598
-7.888e-02,-0.0607227
-7.872e-02,-0.0580469
-7.856e-02,-0.0565234
-7.840e-02,-0.0581641
-7.824e-02,-0.055332
-7.808e-02,-0.0527734
-7.792e-02,-0.0505273
-7.776e-02,-0.0473633
-7.760e-02,-0.0486621
-7.744e-02,-0.0458496
-7.728e-02,-0.0487598
-7.712e-02,-0.0428711
-7.696e-02,-0.0431543
-7.680e-02,-0.0462988
-7.664e-02,-0.0423047
-7.648e-02,-0.0403516
-7.632e-02,-0.0391211
-7.616e-02,-0.0400391
-7.600e-02,-0.0319238
-7.584e-02,-0.0353906
-7.568e-02,-0.0307813
-7.552e-02,-0.0328906
-7.536e-02,-0.0301074
-7.520e-02,-0.0226758
-7.504e-02,-0.0274219
-7.488e-02,-0.02625
-7.472e-02,-0.026416
-7.456e-02,-0.0199707
-7.440e-02,-0.0218066
-7.424e-02,-0.0207227
-7.408e-02,-0.0260547
-7.392e-02,-0.0233691
-7.376e-02,-0.020459
-7.360e-02,-0.0207324
-7.344e-02,-0.0229102
-7.328e-02,-0.0155176
-7.312e-02,-0.0118848
-7.296e-02,-0.0148535
-7.280e-02,-0.0136621
-7.264e-02,-0.0146387
-7.248e-02,-0.0103809
-7.232e-02,-0.0160938
-7.216e-02,-0.0126758
-7.200e-02,-0.00657227
-7.184e-02,-0.00931641
-7.168e-02,-0.00964844
-7.152e-02,-0.00464844
-7.136e-02,-0.00749023
-7.120e-02,-0.00661133
-7.104e-02,-0.0102832
-7.088e-02,-0.0087207
-7.072e-02,-0.00794922
-7.056e-02,-0.00561523
-7.040e-02,-0.00396484
-7.024e-02,-0.00624023
-7.008e-02,-0.00726563
-6.992e-02,-0.00332031
-6.976e-02,-0.000898438
-6.960e-02,-0.000117188
-6.944e-02,0.000458984
-6.928e-02,-0.00191406
-6.912e-02,0.00286133
-6.896e-02,0.00130859
-6.880e-02,0.00046875
-6.864e-02,0.000996094
-6.848e-02,0.00524414
-6.832e-02,0.00279297
-6.816e-02,-0.00176758
-6.800e-02,0.00150391
-6.784e-02,-0.00389648
-6.768e-02,-0.000175781
-6.752e-02,0.000996094
-6.736e-02,-0.00750977
-6.720e-02,-0.00866211
-6.704e-02,0.0009375
-6.688e-02,-0.00538086
-6.672e-02,-0.00602539
-6.656e-02,-0.0034082
-6.640e-02,-0.00682617
-6.624e-02,-0.0059375
-6.608e-02,-0.00174805
-6.592e-02,-0.00742188
-6.576e-02,-0.00236328
-6.560e-02,-0.00438477
-6.544e-02,-0.0022168
-6.528e-02,-0.00173828
-6.512e-02,-0.00274414
-6.496e-02,0.000126953
-6.480e-02,-0.0003125
-6.464e-02,-0.00609375
-6.448e-02,-0.00567383
-6.432e-02,-0.00862305
-6.416e-02,-0.0121484
-6.400e-02,-0.00955078
-6.384e-02,-0.00920898
-6.368e-02,-0.0100977
-6.352e-02,-0.00594727
-6.336e-02,-0.00835938
-6.320e-02,-0.00663086
-6.304e-02,-0.00553711
-6.288e-02,-0.0084082
-6.272e-02,-0.0114844
-6.256e-02,-0.0169141
-6.240e-02,-0.0156543
-6.224e-02,-0.0179004
-6.208e-02,-0.0179688
-6.192e-02,-0.0188965
-6.176e-02,-0.0243848
-6.160e-02,-0.0159277
-6.144e-02,-0.0118457
-6.128e-02,-0.0175293
-6.112e-02,-0.0166113
-6.096e-02,-0.0158887
-6.080e-02,-0.01875
-6.064e-02,-0.0222168
-6.048e-02,-0.022041
-6.032e-02,-0.0203809
-6.016e-02,-0.0215723
-6.000e-02,-0.0135547
-5.984e-02,-0.0116309
-5.968e-02,-0.0152344
-5.952e-02,-0.0175586
-5.936e-02,-0.00922852
-5.920e-02,-0.0172266
-5.904e-02,-0.0212207
-5.888e-02,-0.0152344
-5.872e-02,-0.0156641
-5.856e-02,-0.0126465
-5.840e-02,-0.0172656
-5.824e-02,-0.0119922
-5.808e-02,-0.0154395
-5.792e-02,-0.0126563
-5.776e-02,-0.00913086
-5.760e-02,-0.0127734
-5.744e-02,-0.00633789
-5.728e-02,-0.00729492
-5.712e-02,-0.00816406
-5.696e-02,-0.0110352
-5.680e-02,-0.0078125
-5.664e-02,-0.00405273
-5.648e-02,-0.00631836
-5.632e-02,-0.0125391
-5.616e-02,-0.0125586
-5.600e-02,-0.00224609
-5.584e-02,-0.00895508
-5.568e-02,-0.00759766
-5.552e-02,-0.0136035
-5.536e-02,-0.0101074
-5.520e-02,-0.00618164
-5.504e-02,-0.00727539
-5.488e-02,-0.00592773
-5.472e-02,-0.00925781
-5.456e-02,-0.00759766
-5.440e-02,-0.0181055
-5.424e-02,-0.0129199
-5.408e-02,-0.0194141
-5.392e-02,-0.0211328
-5.376e-02,-0.0152832
-5.360e-02,-0.0161719
-5.344e-02,-0.0267773
-5.328e-02,-0.00923828
-5.312e-02,-0.0134375
-5.296e-02,-0.0117676
-5.280e-02,-0.0172949
-5.264e-02,-0.0121875
-5.248e-02,-0.00802734
-5.232e-02,-0.0111523
-5.216e-02,-0.00436523
-5.200e-02,-0.0224121
-5.184e-02,-0.0184473
-5.168e-02,-0.0132129
-5.152e-02,-0.0149414
-5.136e-02,-0.0172168
-5.120e-02,-0.0174121
-5.104e-02,-0.0200195
-5.088e-02,-0.0150098
-5.072e-02,-0.0152832
-5.056e-02,-0.0215039
-5.040e-02,-0.0185449
-5.024e-02,-0.0149219
-5.008e-02,-0.0148438
-4.992e-02,-0.017373
-4.976e-02,-0.0138184
-4.960e-02,-0.0127148
-4.944e-02,-0.0149902
-4.928e-02,-0.0131641
-4.912e-02,-0.0101074
-4.896e-02,-0.0137598
-4.880e-02,-0.0149414
-4.864e-02,-0.0102734
-4.848e-02,-0.00705078
-4.832e-02,-0.00442383
-4.816e-02,-0.0109766
-4.800e-02,-0.0047168
-4.784e-02,-0.0047168
-4.768e-02,-0.00759766
-4.752e-02,-0.00266602
-4.736e-02,-0.000166016
-4.720e-02,-0.00368164
-4.704e-02,-0.0037793
-4.688e-02,-0.00507813
-4.672e-02,0.00198242
-4.656e-02,0.00150391
-4.640e-02,-0.00452148
-4.624e-02,-0.00233398
-4.608e-02,-0.0117285
-4.592e-02,-0.0102441
-4.576e-02,-0.0154883
-4.560e-02,-0.017793
-4.544e-02,-0.0158301
-4.528e-02,-0.015752
-4.512e-02,-0.014082
-4.496e-02,-0.0150488
-4.480e-02,-0.0111328
-4.464e-02,-0.0147266
-4.448e-02,-0.0184863
-4.432e-02,-0.0100586
-4.416e-02,-0.00845703
-4.400e-02,-0.0147168
-4.384e-02,-0.00870117
-4.368e-02,-0.0109375
-4.352e-02,-0.0135156
-4.336e-02,-0.0169629
-4.320e-02,-0.0129297
-4.304e-02,-0.0120605
-4.288e-02,-0.0103809
-4.272e-02,-0.00835938
-4.256e-02,-0.00776367
-4.240e-02,-0.00867188
-4.224e-02,-0.00560547
-4.208e-02,-0.00391602
-4.192e-02,0.000830078
-4.176e-02,-0.00503906
-4.160e-02,-0.00355469
-4.144e-02,-0.000996094
-4.128e-02,-0.00296875
-4.112e-02,-0.000166016
-4.096e-02,-0.00304688
-4.080e-02,0.00334961
-4.064e-02,-0.0015625
-4.048e-02,-0.00444336
-4.032e-02,0.00267578
-4.016e-02,-0.00260742
-4.000e-02,0.00338867
-3.984e-02,0.00422852
-3.968e-02,0.00475586
-3.952e-02,0.00830078
-3.936e-02,0.00512695
-3.920e-02,0.00132813
-3.904e-02,0.0134766
-3.888e-02,0.00900391
-3.872e-02,0.00675781
-3.856e-02,0.00665039
-3.840e-02,0.00362305
-3.824e-02,0.00376953
-3.808e-02,0.00966797
-3.792e-02,0.0122559
-3.776e-02,-3.90625e-05
-3.760e-02,-0.00506836
-3.744e-02,-0.00512695
-3.728e-02,-0.000810547
-3.712e-02,-0.00197266
-3.696e-02,-0.00370117
-3.680e-02,-0.00578125
-3.664e-02,-0.00425781
-3.648e-02,-0.00527344
-3.632e-02,-0.00243164
-3.616e-02,-0.00493164
-3.600e-02,-0.00555664
-3.584e-02,0.00151367
-3.568e-02,-0.00649414
-3.552e-02,-0.00207031
-3.536e-02,-0.0034082
-3.520e-02,0.00178711
-3.504e-02,-0.00150391
-3.488e-02,-0.000585938
-3.472e-02,0.00140625
-3.456e-02,-0.00235352
-3.440e-02,0.000849609
-3.424e-02,0.00439453
-3.408e-02,0.00636719
-3.392e-02,0.00255859
-3.376e-02,0.0114648
-3.360e-02,0.000361328
-3.344e-02,0.00268555
-3.328e-02,0.00885742
-3.312e-02,0.00746094
-3.296e-02,0.00716797
-3.280e-02,0.00588867
-3.264e-02,0.0104102
-3.248e-02,0.00800781
-3.232e-02,0.00801758
-3.216e-02,0.00949219
-3.200e-02,0.00289063
-3.184e-02,0.00783203
-3.168e-02,0.00954102
-3.152e-02,0.00621094
-3.136e-02,0.0100684
-3.120e-02,0.0127734
-3.104e-02,0.00908203
-3.088e-02,0.00787109
-3.072e-02,0.0108789
-3.056e-02,0.0114746
-3.040e-02,0.0130371
-3.024e-02,0.0156348
-3.008e-02,0.0145313
-2.992e-02,0.011123
-2.976e-02,0.0155371
-2.960e-02,0.0168457
-2.944e-02,0.0143164
-2.928e-02,0.0193066
-2.912e-02,0.018584
-2.896e-02,0.0195996
-2.880e-02,0.0195117
-2.864e-02,0.0121484
-2.848e-02,0.0193164
-2.832e-02,0.0171875
-2.816e-02,0.0225195
-2.800e-02,0.0194141
-2.784e-02,0.0267285
-2.768e-02,0.0186426
-2.752e-02,0.0163184
-2.736e-02,0.0183789
-2.720e-02,0.0117285
-2.704e-02,0.0184473
-2.688e-02,0.00890625
-2.672e-02,-0.00268555
-2.656e-02,-0.000107422
-2.640e-02,-0.00157227
-2.624e-02,-0.00619141
-2.608e-02,-0.00526367
-2.592e-02,-0.0106152
-2.576e-02,0.00140625
-2.560e-02,-0.00570313
-2.544e-02,-0.00193359
-2.528e-02,-0.000996094
-2.512e-02,-0.00244141
-2.496e-02,0.00114258
-2.480e-02,-0.00842773
-2.464e-02,0.0034375
-2.448e-02,0.00407227
-2.432e-02,-0.00800781
-2.416e-02,-0.00369141
-2.400e-02,-0.00239258
-2.384e-02,-0.00144531
-2.368e-02,-0.00473633
-2.352e-02,-0.0137305
-2.336e-02,-0.00987305
-2.320e-02,-0.0150586
-2.304e-02,-0.0137598
-2.288e-02,-0.00525391
-2.272e-02,0.000146484
-2.256e-02,-0.00932617
-2.240e-02,-0.00924805
-2.224e-02,-0.00458984
-2.208e-02,-0.00632813
-2.192e-02,-0.00641602
-2.176e-02,-0.00819336
-2.160e-02,0.000761719
-2.144e-02,-0.0031543
-2.128e-02,-0.00694336
-2.112e-02,0.000791016
-2.096e-02,0.000136719
-2.080e-02,-0.00126953
-2.064e-02,0.0022168
-2.048e-02,0.000332031
-2.032e-02,0.00536133
-2.016e-02,0.00138672
-2.000e-02,0.00173828
-1.984e-02,0.00824219
-1.968e-02,0.00380859
-1.952e-02,0.00418945
-1.936e-02,0.00661133
-1.920e-02,0.00635742
-1.904e-02,0.00926758
-1.888e-02,0.00808594
-1.872e-02,0.0101855
-1.856e-02,0.0133984
-1.840e-02,0.005
-1.824e-02,0.00606445
-1.808e-02,0.00860352
-1.792e-02,0.0120215
-1.776e-02,0.00810547
-1.760e-02,0.0164844
-1.744e-02,0.0162207
-1.728e-02,0.0117285
-1.712e-02,0.013877
-1.696e-02,0.0158398
-1.680e-02,0.014043
-1.664e-02,0.0150684
-1.648e-02,0.014541
-1.632e-02,0.015332
-1.616e-02,0.0141406
-1.600e-02,0.0187695
-1.584e-02,0.0125586
-1.568e-02,0.0166406
-1.552e-02,0.0144922
-1.536e-02,0.0134277
-1.520e-02,0.0185156
-1.504e-02,0.0110742
-1.488e-02,0.0141504
-1.472e-02,0.00871094
-1.456e-02,0.0208887
-1.440e-02,0.0201465
-1.424e-02,0.0184473
-1.408e-02,0.0179102
-1.392e-02,0.0162988
-1.376e-02,0.0103613
-1.360e-02,0.0197461
-1.344e-02,0.00397461
-1.328e-02,0.00780273
-1.312e-02,0.00423828
-1.296e-02,0.0094043
-1.280e-02,0.0116504
-1.264e-02,0.00480469
-1.248e-02,0.00646484
-1.232e-02,0.00505859
-1.216e-02,0.000820313
-1.200e-02,0.00573242
-1.184e-02,0.00640625
-1.168e-02,0.00668945
-1.152e-02,0.00802734
-1.136e-02,0.00984375
-1.120e-02,0.00427734
-1.104e-02,0.00774414
-1.088e-02,0.00581055
-1.072e-02,0.0137305
-1.056e-02,0.00919922
-1.040e-02,0.00956055
-1.024e-02,0.0123145
-1.008e-02,0.0105078
-9.920e-03,0.0112012
-9.760e-03,0.0183691
-9.600e-03,0.0144922
-9.440e-03,0.0115137
-9.280e-03,0.0100098
-9.120e-03,0.014082
-8.960e-03,0.0238477
-8.800e-03,0.0168945
-8.640e-03,0.0146973
-8.480e-03,0.0174902
-8.320e-03,0.0205762
-8.160e-03,0.0178418
-8.000e-03,0.0165039
-7.840e-03,0.0192285
-7.680e-03,0.016377
-7.520e-03,0.0100195
-7.360e-03,0.0158691
-7.200e-03,0.0220605
-7.040e-03,0.0199121
-6.880e-03,0.0200586
-6.720e-03,0.0201855
-6.560e-03,0.0216797
-6.400e-03,0.0113281
-6.240e-03,0.022959
-6.080e-03,0.0277832
-5.920e-03,0.0194531
-5.760e-03,0.0175
-5.600e-03,0.0179102
-5.440e-03,0.0191992
-5.280e-03,0.0207422
-5.120e-03,0.0236035
-4.960e-03,0.0177637
-4.800e-03,0.0252344
-4.640e-03,0.0216602
-4.480e-03,0.0219629
-4.320e-03,0.0207617
-4.160e-03,0.018418
-4.000e-03,0.0207324
-3.840e-03,0.0251172
-3.680e-03,0.0222656
-3.520e-03,0.0167383
-3.360e-03,0.0224316
-3.200e-03,0.0214648
-3.040e-03,0.0172852
-2.880e-03,0.0236133
-2.720e-03,0.0233789
-2.560e-03,0.0244824
-2.400e-03,0.0265918
-2.240e-03,0.0267578
-2.080e-03,0.0221387
-1.920e-03,0.0247559
-1.760e-03,0.0236816
-1.600e-03,0.0229102
-1.440e-03,0.0220703
-1.280e-03,0.0279004
-1.120e-03,0.0203711
-9.600e-04,0.023125
-8.000e-04,0.0198535
-6.400e-04,0.0278027
-4.800e-04,0.0289648
-3.200e-04,0.0254102
-1.600e-04,0.0230957
-2.710e-15,0.017959
1.600e-04,0.0170117
3.200e-04,0.0121875
4.800e-04,0.0146777
6.400e-04,0.00855469
8.000e-04,-0.00546875
9.600e-04,-0.0117285
1.120e-03,-0.02
1.280e-03,-0.0198926
1.440e-03,-0.019834
1.600e-03,-0.026084
1.760e-03,-0.0214844
1.920e-03,-0.0225488
2.080e-03,-0.0176758
2.240e-03,-0.0125098
2.400e-03,-0.0138086
2.560e-03,-0.0208398
2.720e-03,-0.0177637
2.880e-03,-0.0160938
3.040e-03,-0.0129297
3.200e-03,-0.0190918
3.360e-03,-0.0146094
3.520e-03,-0.0136523
3.680e-03,-0.00878906
3.840e-03,-0.00910156
4.000e-03,-0.0110547
4.160e-03,-0.0101465
4.320e-03,-0.0122559
4.480e-03,-0.0103125
4.640e-03,-0.0015918
4.800e-03,-0.00935547
4.960e-03,-0.0119727
5.120e-03,0.00191406
5.280e-03,-0.00848633
5.440e-03,-0.0012207
5.600e-03,-0.00561523
5.760e-03,0.000126953
5.920e-03,-0.00880859
6.080e-03,-0.0115234
6.240e-03,-0.00336914
6.400e-03,-0.00152344
6.560e-03,-0.00478516
6.720e-03,-0.0298535
6.880e-03,-0.0331055
7.040e-03,-0.032832
7.200e-03,-0.0408691
7.360e-03,-0.0338379
7.520e-03,-0.0359277
7.680e-03,-0.0416016
7.840e-03,-0.0393555
8.000e-03,-0.0360645
8.160e-03,-0.0343652
8.320e-03,-0.0333398
8.480e-03,-0.0394629
8.640e-03,-0.0282715
8.800e-03,-0.0242676
8.960e-03,-0.026084
9.120e-03,-0.0268359
9.280e-03,-0.0272754
9.440e-03,-0.0233887
9.600e-03,-0.0262988
9.760e-03,-0.0177539
9.920e-03,-0.0200586
1.008e-02,-0.0221387
1.024e-02,-0.0168164
1.040e-02,-0.0142188
1.056e-02,-0.0220215
1.072e-02,-0.0240234
1.088e-02,-0.0176953
1.104e-02,-0.00905273
1.120e-02,-0.0144434
1.136e-02,-0.0127734
1.152e-02,-0.0183887
1.168e-02,-0.0132031
1.184e-02,-0.0109473
1.200e-02,-0.00898438
1.216e-02,-0.0127637
1.232e-02,-0.011709
1.248e-02,-0.0130859
1.264e-02,-0.00695313
1.280e-02,-0.00477539
1.296e-02,0.000341797
1.312e-02,-0.00423828
1.328e-02,-0.00605469
1.344e-02,-0.00856445
1.360e-02,-0.00785156
1.376e-02,-0.00708984
1.392e-02,0.0047168
1.408e-02,0.00216797
1.424e-02,0.00157227
1.440e-02,-0.00291992
1.456e-02,0.00139648
1.472e-02,0.00433594
1.488e-02,-0.000927734
1.504e-02,0.0024707
1.520e-02,0.0034375
1.536e-02,0.00277344
1.552e-02,0.0062793
1.568e-02,0.00317383
1.584e-02,0.0025293
1.600e-02,0.0056543
1.616e-02,0.00455078
1.632e-02,0.00644531
1.648e-02,0.00533203
1.664e-02,0.00516602
1.680e-02,0.00941406
1.696e-02,0.00816406
1.712e-02,0.0108105
1.728e-02,0.00571289
1.744e-02,0.00748047
1.760e-02,0.0130078
1.776e-02,0.0140527
1.792e-02,0.0141406
1.808e-02,0.00674805
1.824e-02,0.0110938
1.840e-02,0.00572266
1.856e-02,0.0160645
1.872e-02,0.0144043
1.888e-02,0.0162012
1.904e-02,0.0137598
1.920e-02,0.0183008
1.936e-02,0.0127539
1.952e-02,0.0166406
1.968e-02,0.01
1.984e-02,0.0176855
2.000e-02,0.0154883
2.016e-02,0.0118359
2.032e-02,0.0159082
2.048e-02,0.0116016
2.064e-02,0.015957
2.080e-02,0.0184082
2.096e-02,0.0178711
2.112e-02,0.0119629
2.128e-02,0.0182031
2.144e-02,0.0208105
2.160e-02,0.0200977
2.176e-02,0.0165527
2.192e-02,0.0184375
2.208e-02,0.0173633
2.224e-02,0.0122266
